Shop name,start_time,end_time
RANGA COMPLE,5.126666666666667,5.423
JaAz Juts Dates &,5.127666666666667,5.127666666666667
Jaiz Juts Dates&,5.128,5.128
Jatz Nuts Dates&,5.128333333333333,5.13
Jafz Nuts Dates&,5.129666666666668,5.129666666666668
RANGA COMPLES,5.13,5.133
Jakz Nuts Dates&,5.130333333333334,5.130666666666667
68 RANGA COMPLES,5.131,5.131666666666667
Nuts Dates&,5.131,5.131666666666667
9 RANGA COMPLES,5.131333333333333,5.131333333333333
Nuts Dates,5.132000000000001,5.133666666666667
67 RANGA COMPLES,5.132000000000001,5.132000000000001
Jd Nuts Dates,5.132333333333333,5.132333333333333
66 RANGA COMPLES,5.132333333333333,5.132333333333333
<9 RANGA COMPLES,5.132666666666666,5.132666666666666
ZA Nuts Dates,5.134,5.134
ZZ Nuts Dates,5.134333333333333,5.1353333333333335
0.69 RANGA COMPLEX,5.134666666666666,5.1353333333333335
IZZ Nuts Dates,5.134666666666666,5.134666666666666
To ZZ Nuts Dates,5.135000000000001,5.135000000000001
Td ZZ Nuts Dates,5.135666666666666,5.135666666666666
T AZZ Nuts Dates,5.136,5.136
AZZ Nuts Dates,5.136666666666667,5.136666666666667
Jazz Nuts Dates,5.1370000000000005,5.1370000000000005
Tazz Nuts Dates,5.137333333333333,5.137333333333333
Jdzz Dates RNuts,5.137666666666666,5.137666666666666
J4zz ates Nuts,5.138000000000002,5.138000000000002
Juzz Dates KNuts,5.139333333333334,5.139333333333334
Juzz Dates RNuts,5.140000000000001,5.140000000000001
Juzz Date &Nuts,5.141,5.1419999999999995
UZZ &Nuts ate,5.144,5.144
uZz &Nuts nte,5.145,5.145
Karbials fash on jewelleny,5.176333333333333,5.176333333333333
Kurhials fash on jewelleny,5.176666666666667,5.176666666666667
Kurhals fash Onjewellery,5.1770000000000005,5.1770000000000005
0 Kurhals fashon jewellen,5.178333333333333,5.178333333333333
Kurbals on jevellen,5.179666666666668,5.179666666666668
Kurhals fasaion jewellen,5.183333333333334,5.183333333333334
Kurhal nion jewellen,5.183666666666666,5.183666666666666
Kurhal nion ewellen,5.184,5.184
Kushal's nion ewellen,5.184333333333333,5.184333333333333
Kurhals hion iewellen,5.184666666666667,5.184666666666667
Kushals Fonion jewelleny,5.1850000000000005,5.1850000000000005
Kushals hion jewelleny,5.185333333333333,5.185333333333333
Kushal's Phion jewelleny,5.185666666666666,5.185666666666666
Kushal's hion jewellen,5.1866666666666665,5.1880000000000015
Kushal's Chion jewellen,5.187,5.187
Kushat's hion jewellery,5.1883333333333335,5.1883333333333335
Kushat's hion jewelleny,5.188666666666666,5.188666666666666
Kushat's shion jewellery,5.189000000000001,5.189333333333334
Ku.tbals ishon jewellery,5.1946666666666665,5.1946666666666665
RANGA COMPLEK,5.198333333333334,5.426
0.71 Kushals Tashion jewellery,5.202666666666667,5.202666666666667
0.72 Kushals Tashion jewellery,5.203,5.203
RANGA. COMPLEX,5.2043333333333335,5.2043333333333335
0.74 Kushals Tashion jewellery,5.206,5.206
RANG COMPLEX,5.206333333333333,5.206333333333333
RANGA OMPLEX,5.210666666666667,5.444333333333334
Kashal fashion jewellery,5.217666666666667,5.217666666666667
Kashals fashion jewellery,5.218333333333334,5.219666666666667
Kiishals fashion jewellery,5.22,5.22
Kishal fashion jewellery,5.2203333333333335,5.2203333333333335
KAshal fashion jewellery,5.221,5.221
PANGA MPLEX,5.221,5.221
RANCA OMPLEX,5.2219999999999995,5.222333333333334
KANCA COMPLEX,5.222666666666667,5.222666666666667
RANIA COMPLEX,5.224,5.226
RANiA COMPLEX,5.224333333333333,5.224333333333333
RANA COMPLEX,5.224666666666667,5.224666666666667
RANIA COMPEX,5.225666666666667,5.225666666666667
RANGA COMFLEX,5.2330000000000005,5.235
RANGA COMELEX,5.233333333333333,5.234
RANGA COMILEX,5.235333333333333,5.237333333333334
19i0:J Rushal fashion jewelleny,5.237666666666667,5.237666666666667
RANGA COMHLEX,5.237666666666667,5.237666666666667
RANGA CONPLEX,5.331,5.331333333333333
KANGA COMPLEX,5.332333333333334,5.357333333333333
azL DateskNates,5.333666666666667,5.333666666666667
azz DateskNats,5.3340000000000005,5.3340000000000005
KA.NGA COMPLEX,5.334666666666666,5.334666666666666
Dates&Nats,5.335,5.429666666666668
conf:0.64 COMPLEX,5.335,5.335
KENGA COMPLEX,5.335333333333334,5.3373333333333335
Jazz Dates&Notes,5.335333333333334,5.335333333333334
COMPLEX,5.335666666666667,5.361000000000001
Jazz Dates&Nas,5.335666666666667,5.335666666666667
K.NGA COMPLEX,5.336,5.336
Dates&Nytes,5.336,5.336
conf:0.64 KNGA COMPLEX,5.336333333333333,5.336333333333333
Dates&Nets,5.336333333333333,5.336333333333333
KNGA COMPLEX,5.336666666666667,5.336666666666667
OZL Dates&Nats,5.338000000000002,5.338000000000002
RINGA COMPLEX,5.338000000000002,5.338000000000002
onf:0.68 RANGA COMPLEX,5.338333333333334,5.338333333333334
azz Dates&Nats,5.338333333333334,5.339666666666667
ZZO Dates&Nats,5.338666666666667,5.338666666666667
onf:0.72 GA COMPLEX,5.339,5.339
snf:0.69 GA COMPLEX,5.339333333333333,5.339333333333333
RA COMPLEX,5.340000000000001,5.340000000000001
Dares&Nats,5.340000000000001,5.3406666666666665
Kushal fashion fewelle,5.3406666666666665,5.3406666666666665
conf:0.73 RAN COMPLEX,5.340999999999999,5.340999999999999
Jazz Dates&Mates,5.341333333333334,5.341333333333334
Dates&Mates,5.341666666666667,5.341666666666667
Dates&Mats,5.342,5.342
HANGA COMPLEX,5.342,5.342
IANGA COMPLEX,5.343666666666667,5.346
ANGA COMPLEX,5.344333333333334,5.346666666666667
Jazz Dates&Muts,5.345666666666667,5.345666666666667
conf;0.63GA COMPLEX,5.345666666666667,5.345666666666667
Uazz Dates&Mats,5.346333333333335,5.346333333333335
Uazz Dares&Mats,5.347333333333334,5.347333333333334
Uazz Dares&Nuts,5.348,5.348
Uazz Dates&Nats,5.348333333333334,5.348333333333334
OZZ Dates&Nats,5.349,5.349
Jazz Dates&Nats,5.349333333333333,5.349333333333333
OZZ Dates&Nuts,5.35,5.351
OZ Dates&Nyts,5.350333333333333,5.350333333333333
conf:0.64 A COMPLEX,5.350333333333333,5.350333333333333
OZZ Dates&Nyts,5.350666666666667,5.350666666666667
onf:066GA COMPLEX,5.351,5.351
Dates&Nuts,5.352,5.432666666666666
OMPLEX,5.352666666666667,5.353
Ozz Dates&Nuts,5.353,5.353
Jazz Pates&Nuts,5.355666666666667,5.355666666666667
onf:0.65 GA COMPLEX,5.3580000000000005,5.3580000000000005
conf:0.72  GA COMPLEX,5.359666666666667,5.359666666666667
Jozz Dates&Nuts,5.361666666666666,5.361666666666666
Kushals RANGA fashion Jewellery COMPLEX,5.396,5.396
Kushals fashion ewellery,5.399333333333333,5.399333333333333
Kushal's fashion ewellery,5.402666666666667,5.407333333333333
JOZ Dares&Nuts,5.417666666666666,5.417666666666666
Jezz Dates&Nats,5.419666666666667,5.419666666666667
RANGA COMPLEL,5.422666666666667,5.422666666666667
RANGA COMPLIX,5.431,5.431333333333333
Conf:0.65 G COMPLIX,5.4316666666666675,5.4316666666666675
conf:0.67 COMPLEX,5.432,5.432
conf:0.65 COMPLIX,5.432333333333333,5.432333333333333
cont:0.64 COMPLEX,5.432666666666666,5.432666666666666
RANGA COMPLIEX,5.433666666666666,5.434
RANGA COMPLCX,5.434666666666667,5.434666666666667
ANGA MELEX,5.445666666666667,5.445666666666667
L,5.45,5.45
ITS,5.464,5.464
BLUEDART,5.464,5.464
RyIS,5.464666666666667,5.464666666666667
CVIS,5.465000000000001,5.465000000000001
BLUE DART,5.465000000000001,5.468
ewe,5.4656666666666665,5.4656666666666665
levis,5.467333333333333,5.467333333333333
BLUE DART CH,5.468666666666667,5.468666666666667
levis R,5.468999999999999,5.468999999999999
Levis,5.470666666666667,5.773333333333334
Jevis,5.4719999999999995,5.4719999999999995
levrs,5.472333333333334,5.472333333333334
Levrs,5.472666666666667,5.474666666666667
LevIs,5.473,5.498
OVO,5.473666666666667,5.589666666666667
Levr's,5.474333333333333,5.474333333333333
oVO,5.476,5.564000000000001
Levs,5.476333333333333,5.476333333333333
Naray,5.478,5.63
Naraya,5.4783333333333335,5.4783333333333335
Narayan .0,5.478666666666667,5.478666666666667
Narayana,5.479,5.628
